Date,High,Low,Open,Close,Volume,Adj Close
2018-01-25,74.48999786376953,73.6500015258789,74.16999816894531,73.86000061035156,1664100.0,73.36264038085938
2018-01-26,74.83000183105469,73.58999633789062,74.30000305175781,74.81999969482422,2386900.0,74.31617736816406
2018-01-29,75.0,74.30000305175781,74.4800033569336,74.52999877929688,1321900.0,74.02812957763672
2018-01-30,74.08000183105469,72.93000030517578,73.98999786376953,72.98999786376953,1817000.0,72.49850463867188
2018-01-31,74.38999938964844,73.23999786376953,73.7699966430664,73.43000030517578,2032800.0,72.93553924560547
2018-02-01,73.77999877929688,72.51000213623047,73.18000030517578,72.83000183105469,2008200.0,72.3395767211914
2018-02-02,72.76000213623047,71.22000122070312,72.31999969482422,71.25,1955700.0,70.77022552490234
2018-02-05,71.4800033569336,68.18000030517578,70.86000061035156,68.22000122070312,2860700.0,67.76062774658203
2018-02-06,68.83000183105469,66.12999725341797,66.95999908447266,68.44999694824219,4121200.0,67.98906707763672
2018-02-07,69.08000183105469,67.91000366210938,68.19000244140625,68.05999755859375,1988100.0,67.60169982910156
2018-02-08,68.16000366210938,65.02999877929688,68.08999633789062,65.05000305175781,4163400.0,64.61196899414062
2018-02-09,67.52999877929688,65.29000091552734,66.4000015258789,66.9800033569336,4517000.0,66.52897644042969
2018-02-12,69.05000305175781,67.37000274658203,67.45999908447266,68.43000030517578,4227600.0,67.9692153930664
2018-02-13,68.48999786376953,67.66000366210938,67.97000122070312,68.33999633789062,1825500.0,67.87980651855469
2018-02-14,69.88999938964844,67.62000274658203,67.80000305175781,69.69999694824219,3637800.0,69.23065185546875
2018-02-15,74.98999786376953,71.22000122070312,74.94000244140625,72.0199966430664,4899100.0,71.5350341796875
2018-02-16,72.69999694824219,71.62000274658203,71.97000122070312,71.97000122070312,2887100.0,71.48536682128906
2018-02-20,71.8499984741211,70.69999694824219,71.5,71.08000183105469,2580400.0,70.60136413574219
2018-02-21,72.69999694824219,70.97000122070312,71.12000274658203,71.25,1995600.0,70.77022552490234
2018-02-22,71.76000213623047,70.51000213623047,71.72000122070312,70.68000030517578,2403400.0,70.20406341552734
2018-02-23,71.37000274658203,70.05999755859375,71.1500015258789,70.69999694824219,4227000.0,70.22391510009766
2018-02-26,71.20999908447266,70.01000213623047,71.0,70.58000183105469,5947400.0,70.10472869873047
2018-02-27,70.91999816894531,69.0,70.75,69.0,3370500.0,68.53536987304688
2018-02-28,70.0,68.56999969482422,69.41999816894531,68.58999633789062,3289200.0,68.12812805175781
2018-03-01,68.80000305175781,66.79000091552734,68.47000122070312,67.37999725341797,2401800.0,66.92627716064453
2018-03-02,67.68000030517578,66.6500015258789,66.81999969482422,67.51000213623047,2057300.0,67.05540466308594
2018-03-05,67.8499984741211,66.51000213623047,67.25,67.55000305175781,1890900.0,67.09513854980469
2018-03-06,68.41999816894531,67.44999694824219,67.77999877929688,68.11000061035156,2944600.0,67.65135955810547
2018-03-07,69.86000061035156,67.30000305175781,67.36000061035156,69.69999694824219,3125800.0,69.23065185546875
2018-03-08,70.2699966430664,69.19000244140625,69.72000122070312,69.8499984741211,2453400.0,69.379638671875
2018-03-09,71.5,70.0,70.2699966430664,71.12999725341797,2061200.0,70.6510238647461
2018-03-12,71.52999877929688,70.66999816894531,71.19999694824219,70.70999908447266,2049400.0,70.23384857177734
2018-03-13,71.5199966430664,70.41999816894531,71.0,70.68000030517578,1728100.0,70.20406341552734
2018-03-14,71.16000366210938,69.69000244140625,71.06999969482422,69.91999816894531,1866300.0,69.44917297363281
2018-03-15,70.66000366210938,69.87000274658203,70.08999633789062,70.18000030517578,2530400.0,69.7074203491211
2018-03-16,70.33999633789062,69.05000305175781,69.91999816894531,69.9000015258789,3378100.0,69.42931365966797
2018-03-19,70.30999755859375,69.05999755859375,69.79000091552734,69.33999633789062,2639400.0,68.87308502197266
2018-03-20,70.06999969482422,69.44999694824219,69.7699966430664,69.8499984741211,2379100.0,69.379638671875
2018-03-21,70.08999633789062,69.36000061035156,69.87999725341797,69.4000015258789,1583200.0,68.93267822265625
2018-03-22,69.19999694824219,67.33000183105469,68.69999694824219,67.47000122070312,1690000.0,67.01567077636719
2018-03-23,67.7300033569336,65.94000244140625,67.58000183105469,66.05999755859375,2594100.0,65.61516571044922
2018-03-26,68.29000091552734,66.66000366210938,67.19999694824219,68.19999694824219,2263800.0,67.74075317382812
2018-03-27,68.62999725341797,66.54000091552734,68.4800033569336,67.0,2104500.0,66.54883575439453
2018-03-28,67.37999725341797,65.80999755859375,67.22000122070312,66.4000015258789,2267800.0,65.952880859375
2018-03-29,67.58000183105469,66.11000061035156,66.75,66.9000015258789,2711300.0,66.44951629638672
2018-04-02,66.97000122070312,63.72999954223633,66.6500015258789,64.43000030517578,3085800.0,64.13899230957031
2018-04-03,65.87999725341797,64.62000274658203,64.94000244140625,65.41999816894531,2286100.0,65.12451934814453
2018-04-04,65.6500015258789,63.650001525878906,64.1500015258789,65.44999694824219,5084100.0,65.15438842773438
2018-04-05,66.30999755859375,65.5,65.81999969482422,65.68000030517578,2120200.0,65.38334655761719
2018-04-06,65.55999755859375,63.380001068115234,65.01000213623047,63.650001525878906,3578600.0,63.362518310546875
2018-04-09,66.25,64.08000183105469,64.91999816894531,65.19000244140625,2639800.0,64.89556884765625
2018-04-10,66.79000091552734,65.9000015258789,66.13999938964844,66.63999938964844,1872800.0,66.3390121459961
2018-04-11,66.5999984741211,65.81999969482422,65.9800033569336,66.08000183105469,1391400.0,65.78153991699219
2018-04-12,67.63999938964844,66.44999694824219,66.55999755859375,67.19999694824219,2180900.0,66.89647674560547
2018-04-13,67.66999816894531,66.87999725341797,67.5,67.20999908447266,2043900.0,66.90643310546875
2018-04-16,68.37000274658203,67.48999786376953,67.83000183105469,68.16999816894531,2887800.0,67.86209869384766
2018-04-17,68.8499984741211,68.06999969482422,68.5999984741211,68.44000244140625,2682600.0,68.1308822631836
2018-04-18,70.29000091552734,68.6500015258789,69.12000274658203,69.55000305175781,2678300.0,69.23587036132812
2018-04-19,69.58999633789062,67.36000061035156,69.4800033569336,67.97000122070312,2435100.0,67.66300964355469
2018-04-20,68.26000213623047,67.31999969482422,68.04000091552734,67.55000305175781,1917200.0,67.24490356445312
2018-04-23,68.66999816894531,67.52999877929688,67.70999908447266,68.06999969482422,2260600.0,67.7625503540039
2018-04-24,67.91000366210938,66.04000091552734,66.38999938964844,66.63999938964844,3701600.0,66.3390121459961
2018-04-25,67.08000183105469,64.91000366210938,66.69000244140625,65.80000305175781,4451600.0,65.5028076171875
2018-04-26,66.76000213623047,65.9000015258789,66.22000122070312,66.37000274658203,1978600.0,66.07023620605469
2018-04-27,66.55999755859375,65.95999908447266,66.33999633789062,66.27999877929688,1189200.0,65.98063659667969
2018-04-30,66.66000366210938,65.7300033569336,66.48999786376953,65.73999786376953,2277700.0,65.44306945800781
2018-05-01,66.3499984741211,65.48999786376953,65.62999725341797,66.23999786376953,3135100.0,65.9408187866211
2018-05-02,66.86000061035156,65.7699966430664,66.0,65.91000366210938,2240500.0,65.61231231689453
2018-05-03,66.45999908447266,64.86000061035156,65.7699966430664,66.33999633789062,2365900.0,66.04035949707031
2018-05-04,67.25,65.54000091552734,66.02999877929688,67.0,1330800.0,66.69738006591797
2018-05-07,67.9800033569336,67.06999969482422,67.16000366210938,67.38999938964844,1468700.0,67.08561706542969
2018-05-08,67.44000244140625,66.83999633789062,67.08000183105469,67.37000274658203,1916100.0,67.06571960449219
2018-05-09,68.41000366210938,67.1500015258789,67.37999725341797,68.12999725341797,2108500.0,67.82228088378906
2018-05-10,68.87999725341797,68.12000274658203,68.12000274658203,68.86000061035156,1844900.0,68.54898071289062
2018-05-11,69.5999984741211,68.91000366210938,69.19000244140625,69.44999694824219,1524200.0,69.13631439208984
2018-05-14,70.44999694824219,69.0,69.7300033569336,69.20999908447266,3322600.0,68.89740753173828
2018-05-15,64.0999984741211,60.70000076293945,61.84000015258789,62.5,14451200.0,62.21771240234375
2018-05-16,62.9900016784668,61.650001525878906,62.5099983215332,61.939998626708984,5872500.0,61.660240173339844
2018-05-17,63.90999984741211,61.7599983215332,61.97999954223633,63.59000015258789,5211300.0,63.30278778076172
2018-05-18,64.5999984741211,63.5099983215332,63.630001068115234,64.31999969482422,4163500.0,64.02948760986328
2018-05-21,65.98999786376953,64.68000030517578,64.75,65.55000305175781,4527300.0,65.25393676757812
2018-05-22,65.88999938964844,64.69000244140625,65.62000274658203,64.83999633789062,3415500.0,64.54713439941406
2018-05-23,65.0,64.20999908447266,64.20999908447266,64.52999877929688,3194600.0,64.23854064941406
2018-05-24,65.0,64.06999969482422,64.62000274658203,64.12000274658203,1525800.0,63.83039855957031
2018-05-25,64.11000061035156,62.84000015258789,63.939998626708984,63.150001525878906,1742000.0,62.864776611328125
2018-05-29,62.66999816894531,61.29999923706055,62.630001068115234,61.849998474121094,3454600.0,61.57064437866211
2018-05-30,63.060001373291016,62.0,62.2400016784668,62.689998626708984,1731500.0,62.4068489074707
2018-05-31,62.83000183105469,61.849998474121094,62.650001525878906,61.91999816894531,2510400.0,61.64032745361328
2018-06-01,63.22999954223633,62.439998626708984,62.470001220703125,62.779998779296875,2199200.0,62.49644470214844
2018-06-04,63.5099983215332,62.7599983215332,63.16999816894531,63.380001068115234,1957300.0,63.09373474121094
2018-06-05,63.869998931884766,63.09000015258789,63.459999084472656,63.52000045776367,1889500.0,63.23310470581055
2018-06-06,65.19000244140625,63.060001373291016,63.75,65.19000244140625,3177600.0,64.89556884765625
2018-06-07,66.08999633789062,64.80000305175781,65.41000366210938,65.2300033569336,2977200.0,64.93537902832031
2018-06-08,66.37000274658203,65.1500015258789,65.3499984741211,65.7300033569336,3853800.0,65.43312072753906
2018-06-11,66.75,65.58999633789062,65.68000030517578,66.12999725341797,3316700.0,65.83130645751953
2018-06-12,66.55000305175781,65.62999725341797,65.97000122070312,66.31999969482422,2007000.0,66.02046203613281
2018-06-13,66.68000030517578,65.97000122070312,66.5999984741211,66.26000213623047,4357700.0,65.96072387695312
2018-06-14,66.44999694824219,65.70999908447266,66.44999694824219,66.30999755859375,3487900.0,66.010498046875
2018-06-15,66.23999786376953,65.19000244140625,66.11000061035156,66.12999725341797,4113200.0,65.83130645751953
2018-06-18,65.54000091552734,64.52999877929688,65.4800033569336,64.97000122070312,2563100.0,64.67655181884766
2018-06-19,64.44999694824219,63.20000076293945,64.22000122070312,63.52000045776367,4621400.0,63.23310470581055
2018-06-20,63.56999969482422,62.630001068115234,63.540000915527344,62.790000915527344,4942100.0,62.50640106201172
2018-06-21,63.220001220703125,62.27000045776367,62.810001373291016,63.040000915527344,4319400.0,62.755271911621094
2018-06-22,63.689998626708984,62.72999954223633,63.58000183105469,62.790000915527344,2893800.0,62.50640106201172
2018-06-25,62.689998626708984,60.79999923706055,62.459999084472656,61.20000076293945,2426800.0,60.923580169677734
2018-06-26,62.31999969482422,61.02000045776367,61.22999954223633,61.97999954223633,3655600.0,61.7000617980957
2018-06-27,63.0,61.099998474121094,62.2599983215332,61.13999938964844,2025800.0,60.863853454589844
2018-06-28,61.63999938964844,60.41999816894531,61.130001068115234,61.290000915527344,1564100.0,61.01317596435547
2018-06-29,62.470001220703125,61.56999969482422,61.68000030517578,61.84000015258789,1913800.0,61.560691833496094
2018-07-02,61.47999954223633,60.790000915527344,61.36000061035156,61.470001220703125,1526500.0,61.34016036987305
2018-07-03,62.09000015258789,61.060001373291016,61.93000030517578,61.25,864400.0,61.12062454223633
2018-07-05,61.88999938964844,60.90999984741211,61.47999954223633,61.79999923706055,2247500.0,61.66946029663086
2018-07-06,62.400001525878906,61.650001525878906,61.91999816894531,62.290000915527344,2269700.0,62.15842819213867
2018-07-09,63.31999969482422,62.43000030517578,62.43000030517578,63.119998931884766,1508600.0,62.986671447753906
2018-07-10,63.7400016784668,63.06999969482422,63.369998931884766,63.66999816894531,1924400.0,63.5355110168457
2018-07-11,63.279998779296875,62.59000015258789,62.59000015258789,62.86000061035156,1780500.0,62.72722244262695
2018-07-12,63.779998779296875,63.290000915527344,63.33000183105469,63.45000076293945,1748100.0,63.31597900390625
2018-07-13,63.83000183105469,63.209999084472656,63.52000045776367,63.380001068115234,963700.0,63.246124267578125
2018-07-16,63.22999954223633,62.630001068115234,63.22999954223633,62.720001220703125,929300.0,62.587520599365234
2018-07-17,63.2599983215332,62.150001525878906,62.52000045776367,63.040000915527344,1469800.0,62.90684509277344
2018-07-18,63.22999954223633,62.75,63.029998779296875,62.9900016784668,1202300.0,62.85694885253906
2018-07-19,64.6500015258789,63.400001525878906,63.61000061035156,64.1500015258789,1726700.0,64.01449584960938
2018-07-20,64.33000183105469,63.68000030517578,63.83000183105469,63.849998474121094,1619900.0,63.71512985229492
2018-07-23,64.0,63.369998931884766,63.70000076293945,63.720001220703125,1417500.0,63.58540725708008
2018-07-24,65.3499984741211,63.689998626708984,63.939998626708984,64.79000091552734,2454400.0,64.65314483642578
2018-07-25,66.04000091552734,64.83999633789062,65.13999938964844,65.95999908447266,2925800.0,65.82067108154297
2018-07-26,66.83000183105469,65.81999969482422,66.0,66.75,2583500.0,66.6090087890625
2018-07-27,66.7699966430664,65.36000061035156,66.6500015258789,65.75,2638900.0,65.61111450195312
2018-07-30,66.06999969482422,64.51000213623047,65.87000274658203,64.62999725341797,1601200.0,64.49348449707031
2018-07-31,66.69000244140625,64.54000091552734,64.93000030517578,66.04000091552734,2539200.0,65.90050506591797
2018-08-01,66.16999816894531,64.62999725341797,65.83999633789062,64.9800033569336,2679200.0,64.8427505493164
2018-08-02,65.38999938964844,64.5,64.75,65.29000091552734,2263200.0,65.15209197998047
2018-08-03,65.79000091552734,64.95999908447266,65.5,65.7300033569336,1857300.0,65.5911636352539
2018-08-06,66.66000366210938,65.33000183105469,65.69999694824219,66.51000213623047,2873100.0,66.36951446533203
2018-08-07,67.94000244140625,66.62999725341797,66.83000183105469,67.66000366210938,2829000.0,67.51708984375
2018-08-08,68.1500015258789,67.33999633789062,67.73999786376953,67.37999725341797,1681900.0,67.2376708984375
2018-08-09,67.62000274658203,66.61000061035156,67.4800033569336,66.69000244140625,1727800.0,66.54913330078125
2018-08-10,66.87000274658203,65.93000030517578,66.81999969482422,66.26000213623047,2165900.0,66.12004089355469
2018-08-13,66.98999786376953,65.66999816894531,66.44000244140625,65.94000244140625,2983100.0,65.80072021484375
2018-08-14,67.26000213623047,66.05000305175781,66.05000305175781,66.75,3110100.0,66.6090087890625
2018-08-15,66.38999938964844,64.22000122070312,65.94000244140625,64.7300033569336,6071500.0,64.59327697753906
2018-08-16,65.66999816894531,64.80999755859375,65.04000091552734,65.5,3149500.0,65.36164855957031
2018-08-17,65.4800033569336,64.27999877929688,65.4800033569336,64.66000366210938,2449200.0,64.52342224121094
2018-08-20,65.11000061035156,64.45999908447266,64.56999969482422,64.47000122070312,1619900.0,64.33382415771484
2018-08-21,65.4000015258789,64.62000274658203,64.73999786376953,64.93000030517578,2982800.0,64.79285430908203
2018-08-22,65.87000274658203,64.55000305175781,64.73999786376953,65.6500015258789,2565600.0,65.5113296508789
2018-08-23,65.98999786376953,65.52999877929688,65.69000244140625,65.69000244140625,2287700.0,65.5512466430664
2018-08-24,66.26000213623047,65.58999633789062,65.73999786376953,65.9800033569336,1904200.0,65.84063720703125
2018-08-27,66.3499984741211,65.86000061035156,66.33000183105469,66.08000183105469,1158800.0,65.94042205810547
2018-08-28,67.30000305175781,66.3499984741211,66.41000366210938,66.69000244140625,2284300.0,66.54913330078125
2018-08-29,67.27999877929688,66.4000015258789,66.69000244140625,67.01000213623047,1852100.0,66.86846160888672
2018-08-30,67.6500015258789,66.86000061035156,67.0,67.26000213623047,2246300.0,67.11792755126953
2018-08-31,67.55000305175781,67.05000305175781,67.13999938964844,67.54000091552734,1582400.0,67.3973388671875
2018-09-04,67.55999755859375,66.8499984741211,67.33999633789062,67.2699966430664,1728000.0,67.1279067993164
2018-09-05,67.4000015258789,66.76000213623047,67.27999877929688,66.95999908447266,1859600.0,66.81855773925781
2018-09-06,67.55000305175781,66.83000183105469,67.0,67.36000061035156,1031500.0,67.21772003173828
2018-09-07,67.83000183105469,67.02999877929688,67.1500015258789,67.4000015258789,1585500.0,67.25763702392578
2018-09-10,68.41000366210938,67.72000122070312,67.81999969482422,67.93000030517578,2065700.0,67.78651428222656
2018-09-11,68.05999755859375,67.48999786376953,67.69999694824219,67.62000274658203,1676700.0,67.4771728515625
2018-09-12,68.01000213623047,67.25,67.5999984741211,67.91000366210938,1125400.0,67.76655578613281
2018-09-13,69.66000366210938,67.98999786376953,68.0999984741211,69.33000183105469,2495000.0,69.18355560302734
2018-09-14,69.41000366210938,68.55999755859375,69.27999877929688,68.8499984741211,1461100.0,68.7045669555664
2018-09-17,69.66000366210938,69.0,69.63999938964844,69.08000183105469,1816600.0,68.93408966064453
2018-09-18,69.2699966430664,68.41000366210938,69.0999984741211,68.93000030517578,1780400.0,68.7844009399414
2018-09-19,69.63999938964844,68.87999725341797,69.04000091552734,69.55999755859375,1183400.0,69.41307067871094
2018-09-20,71.16000366210938,69.69999694824219,69.7300033569336,71.12999725341797,2865600.0,70.97975158691406
2018-09-21,71.45999908447266,70.55999755859375,71.43000030517578,70.72000122070312,3119700.0,70.57062530517578
2018-09-24,70.68000030517578,69.69999694824219,70.68000030517578,69.94999694824219,2333600.0,69.80224609375
2018-09-25,70.83000183105469,69.91000366210938,70.16999816894531,70.37999725341797,2090200.0,70.23133850097656
2018-09-26,70.98999786376953,70.05000305175781,70.56999969482422,70.33000183105469,1830300.0,70.18144226074219
2018-09-27,70.8499984741211,70.0999984741211,70.58000183105469,70.80000305175781,1581700.0,70.65045166015625
2018-09-28,71.0,70.45999908447266,70.69000244140625,70.54000091552734,2248100.0,70.39099884033203
2018-10-01,71.58000183105469,70.6500015258789,70.68000030517578,71.26000213623047,2837500.0,71.26000213623047
2018-10-02,71.7300033569336,70.9800033569336,71.23999786376953,71.68000030517578,2617500.0,71.68000030517578
2018-10-03,72.37000274658203,71.5999984741211,71.68000030517578,72.12000274658203,3203100.0,72.12000274658203
2018-10-04,72.12999725341797,70.4800033569336,71.91999816894531,70.66000366210938,2961800.0,70.66000366210938
2018-10-05,71.18000030517578,69.44999694824219,70.66999816894531,70.30000305175781,2376800.0,70.30000305175781
2018-10-08,70.05000305175781,68.97000122070312,69.95999908447266,69.5,2179400.0,69.5
2018-10-09,69.62999725341797,68.70999908447266,69.33999633789062,69.41000366210938,2179200.0,69.41000366210938
2018-10-10,69.41000366210938,66.61000061035156,69.41000366210938,66.66999816894531,3055700.0,66.66999816894531
2018-10-11,66.97000122070312,64.62000274658203,66.63999938964844,64.88999938964844,3624200.0,64.88999938964844
2018-10-12,67.02999877929688,65.30000305175781,66.0999984741211,66.23999786376953,3669500.0,66.23999786376953
2018-10-15,66.3499984741211,65.36000061035156,65.91999816894531,65.62999725341797,1602800.0,65.62999725341797
2018-10-16,67.56999969482422,65.98999786376953,66.25,67.45999908447266,1868300.0,67.45999908447266
2018-10-17,67.45999908447266,66.30999755859375,67.16999816894531,67.19999694824219,1991200.0,67.19999694824219
